id,category,name,address,symbol,tvl,mcap,slug,7dma_%,1mma_%,Volume_7d_%,Volume_1m_%
1662,CDP,Yeti Finance,avax:0x77777777777d4554c39223C354A05825b2E8Faa3,YETI,13704716.13306945,590194.6989004432,yeti-finance,0.00023964391894248926,-0.0004398025056508992,,
2308,Liquid Staking,Jito,solana:J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,JitoSOL,13674540.850857677,0.0,jito,0.009206753931382039,0.004022042169227413,,
2204,Lending,Pando Rings,,-,13632225.619012,,pando-rings,0.0006278265415953221,0.0015560546374131512,,
1740,Liquid Staking,LiNEAR Protocol,near:0x918dbe087040a41b786f0da83190c293dae24749,LINEAR,13559330.375634316,0.0,linear-protocol,-0.0011268683271464797,0.001834929794051865,,
626,CDP,Reserve,0x8762db106b2c2a0bccb3a80d1ed41273552616e8,RSR,13522494.80519581,186792126.89572456,reserve,0.010882611215598192,0.011204182200592605,,
2795,Dexes,ThalaSwap,aptos:0x7fd500c11216f0fe3095d0c4b8aa4d64a4e2e04f83758462f2b127255643615,THL,13384651.08848616,3839866.7767848615,thalaswap,-0.025763177332773668,-0.0037119979466920805,,
1395,Dexes,ArthSwap,astar:0xde2578edec4669ba7f41c5d5d2386300bcea4678,ARSW,13296622.103034433,0.0,arthswap,-0.0008518139905784317,-0.006329737410078029,,
2727,Dexes,Mute.io,era:0xa49d7499271ae71cd8ab9ac515e6694c755d400c,MUTE,13168233.686496655,32825757.69480988,mute.io,-0.019042134473513106,0.005831559006635123,14.03,-55.47
130,Services,The Tokenized Bitcoin,0x3212b29E33587A00FB1C83346f5dBFA69A458923,imBTC,12987889.421566501,,the-tokenized-bitcoin,-0.08492939226196927,-0.003848825719073079,,
1056,Staking,Redacted Protocol,0xc55126051B22eBb829D00368f4B12Bde432de5Da,BTRFLY,12953016.073437983,43998410.039113045,redacted-protocol,-0.00449180485570444,0.00012133126382241066,,
2399,Derivatives,Opyn Squeeth,,-,12913291.999180615,0.0,opyn-squeeth,0.0036318008432205673,0.00028537942104134295,,
1752,Yield Aggregator,Spool Protocol,0x40803cea2b2a32bda1be61d3604af6a814e70976,SPOOL,12774369.825389065,19283626.402714353,spool-protocol,0.1351974729369101,-0.0018494339297543405,,
315,Yield,Tulip Protocol,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,TULIP,12704832.127995318,1898169.4571193198,tulip-protocol,0.008722893631587958,0.0013772714609829873,,
349,Bridge,Injective Bridge,0xe28b3b32b6c345a34ff64674606124dd5aceca30,INJ,12620204.735273184,620938123.2887303,injective-bridge,0.004106427199454421,0.009235904520221494,,
348,Lending,FilDA,heco:0xe36ffd17b2661eb57144ceaef942d95295e637f0,FILDA,12613569.71014895,331834.40676497447,filda,0.007883275253242283,-0.004727334817637652,,
2284,Yield,WOOFi Earn,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,12576888.739741,,woofi-earn,0.00044467912691925626,0.005840923583675384,,
518,Chain,Nuls,-,NULS,12431427.95,24630335.0334678,nuls,0.0008313380562325889,-0.0018367162681937055,,
1531,Dexes,01,,-,12399160.199204452,,01,0.0018892406636712433,0.0006601433663842027,,
1849,Liquid Staking,Acala Liquid-Staking,acala:-,ACA,12344313.999773998,,acala-liquid-staking,-0.0059698036726724135,-0.004894551786441159,,
112,Yield Aggregator,Harvest Finance,0xa0246c9032bC3A600820415aE600c6388619A14D,FARM,12337347.652586713,20880206.602248073,harvest-finance,-0.0033277179728651296,-0.0028190023392486996,,
1593,Yield,Sphere Finance,polygon:0x62f594339830b90ae4c084ae7d223ffafd9658a7,SPHERE,12238669.80294697,21131874.494919486,sphere-finance,-0.006460237089003784,0.004029182978888768,,
972,Dexes,StellarX,,-,12188018.4119049,,stellarx,-0.007422546284547971,-0.0056746686493893694,4.15,-72.78
2602,Dexes,Zyberswap V3,arbitrum:0x3b475f6f2f41853706afc9fa6a6b8c5df1a2724c,ZYB,12113510.834592957,,zyberswap-v3,-0.02920761575196007,-0.03491364643801531,-2.82,-47.4
2540,Dexes,Megaton Finance,ton:EQB-cCOQDwerEnUD4-6xoYD0eL6_yC1zogAvA5GuXTF0iDIf,MEGA,12094309.223826598,,megaton-finance,-0.0048958341627424184,-0.0034123585329017825,67.04,-54.04
2824,Staking Pool,ABC Pool,conflux:0x905f2202003453006eaf975699545f2e909079b8,ABC,12076228.016999999,,abc-pool,-0.023143114019391064,-0.010359059836983264,,
1173,Liquid Staking,JPool,solana:7Q2afV64in6N6SeZsAAB81TJzwDoD6zpqmHkzi9Dcavn,JSOL,12037548.8538024,0.0,jpool,0.0036166446367091876,0.0012407144080901489,,
2152,Dexes,Sushi Trident,,-,12022398.365815368,,sushi-trident,-0.012121254377709834,0.0023019320966544132,4.9,-26.41
2319,Yield Aggregator,GMD Protocol,arbitrum:0x4945970EfeEc98D393b4b979b9bE265A3aE28A8B,GMD,11956543.339551521,0.0,gmd-protocol,0.024219713274184373,0.01219877574558259,,
450,Lending,Scream,fantom:0xe0654C8e6fd4D733349ac7E09f6f23DA256bF475,SCREAM,11832158.94647489,634596.9863084542,scream,2.5366167494933478e-05,-0.00021241689780704398,,
2454,Liquid Staking,GETH,0x3802c218221390025bceabbad5d8c59f40eb74b8,GETH,11805425.493598077,0.0,geth,-3.6597023514217675e-05,0.0005348020256290553,,
1016,Privacy,Aztec,,-,11711735.378239814,,aztec,-0.00698265911166962,-0.00843366971674353,,
1546,Lending,Burrow,near:-,BRRR,11459853.472681347,41169.500785721335,burrow,0.009116392251792949,0.00027142289593573565,,
2316,Bridge,Meter Passport,,-,11457240.853681102,48495714.76274017,meter-passport,-0.008517002974027132,-0.0008089693760138239,,
1501,Bridge,Octus Bridge,everscale:0:f2679d80b682974e065e03bf42bbee285ce7c587eb153b41d761ebfd954c45e1,BRIDGE,11355843.739804525,5784660.024369652,octus-bridge,-0.02370119130381443,-0.010793917932149455,,
2833,Launchpad,Juicebox V1,0x3abf2a4f8452ccc2cf7b4c1e4663147600646f66,JBX,11150612.864327252,,juicebox-v1,-0.00022335169285381262,-0.0032538525638933224,,
200,Yield,Bella Protocol,0xa91ac63d040deb1b7a5e4d4134ad23eb0ba07e14,BEL,11057624.15029863,42957665.58105977,bella-protocol,0.0013557840023445955,-0.0008507108938426988,,
1046,Dexes,Ouchi Finance,0xDe52a16C6DB7914e6953E27A7df4Ce6A315f8b45,OUCHI,11007878.85764491,,ouchi-finance,0.007913603369167577,-0.00860990079453905,,
202,Dexes,Saddle Finance,0xf1dc500fde233a4055e25e5bbf516372bc4f6871,SDL,10938954.206268497,3991989.0641144696,saddle-finance,-0.0013408777641856773,0.00010089947500602214,39.75,-59.11
2789,CDP,Thala CDP,aptos:0x7fd500c11216f0fe3095d0c4b8aa4d64a4e2e04f83758462f2b127255643615,THL,10904473.195525533,,thala-cdp,-0.006684104706922933,0.003616299738436579,,
1514,Lending,Granary Finance,,-,10790980.179913497,,granary-finance,-0.0023884711851220874,0.0017380485226039522,,
1940,Lending,ApeSwap Lending,bsc:0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,BANANA,10786890.917691,,apeswap-lending,-0.008685846423607257,-0.004479033350713757,,
1715,Dexes,Hummus Exchange,metis:0x4aac94985cd83be30164dfe7e9af7c054d7d2121,HUM,10446188.891060226,3192258.0077294307,hummus-exchange,-0.0008352581741739584,0.004239804019664284,,
141,Synthetics,Outcome Finance,,-,10401925.405944038,,outcome-finance,-0.006893490123878077,-0.007900969397788837,,
622,Dexes,Clipper,-,-,10395874.956386885,,clipper,0.0012041586745692445,0.0008627533610983118,4.4,112.13
134,Yield Aggregator,Pickle,0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,PICKLE,10355071.366857,1591710.6537638619,pickle,-0.0026528318254076533,-0.008174056025133103,,
1331,Launchpad,DeepLock,bsc:0x60de5f9386b637fe97af1cc05f25548e9baaee19,DEEP,10251957.981676066,0.0,deeplock,-0.00443994751483201,-0.0014450253764316523,,
2436,NFT Lending,Arcade xyz,,-,10112110.97501282,,arcade-xyz,-0.01259562373239742,-0.007942120824669718,,
1384,Dexes,Hermes Protocol,metis:0xb27bbeaaca2c00d6258c3118bab6b5b6975161c8,HERMES,10038362.230928427,3182925.77395795,hermes-protocol,-0.018576554024279046,-0.0015244464841757122,17.86,2.87
2196,Dexes,Uniswap V1,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,UNI,8188262.805583,4018747583.804562,uniswap-v1,-0.004328462796916122,-0.0025840708484670127,-36.33,-30.61
245,Chain,Secret Network,-,SCRT,7265416.4829704,124324272.78229837,secret-network,-0.006531543420868036,-0.0052639983652206235,,
189,Dexes,1inch Network,0x111111111117dc0aa78b770fa6a738034120c302,1INCH,6546429.457320281,373104936.30195916,1inch-network,-0.018770706138041215,-0.0005684986904387346,,
2405,Launchpad,FlokiFi Locker,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI,3344486.4212342114,312387629.51874506,flokifi-locker,-0.015833654758202864,-9.044319528606071e-05,,
221,Dexes,Defi Swap,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,CRO,2201171.733231575,1781390716.1885142,defi-swap,0.0015115731401953436,-0.00012161642867880573,-8.5,-21.66
237,Dexes,Swipe,0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,SXP,194255.24371997215,301969316.7885739,swipe,-0.00040251398201573974,-0.0011052203666906957,,
255,Algo-Stables,Fei Protocol,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,TRIBE,5.856345192640148,134102625.31175503,fei-protocol,-0.0011156490353682047,6.032382552767501e-05,,
447,Yield,Illuvium,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,ILV,0.0,252562013.434436,illuvium,0.0,-0.042558498998670036,,
456,Payments,Telcoin,polygon:0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,TEL,0.0,144414849.70907167,telcoin,0.0,0.0,,
921,Services,DAO Maker Vesting,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,DAO,0.0,260152420.004564,dao-maker-vesting,0.0,0.0,,
1048,Launchpad,Merit Circle,0x949D48EcA67b17269629c7194F4b727d4Ef9E5d6,MC,0.0,104752807.48123771,merit-circle,0.0,0.0,,
1065,Gaming,The Sandbox,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,SAND,0.0,1033481073.3963157,the-sandbox,0.0,0.0,,
1339,Oracle,API3,0x0b38210ea11411557c13457d4da7dc6ea731b88a,API3,0.0,120059735.75208496,api3,0.0,0.0,,
1350,Yield,TreasureDAO,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,MAGIC,0.0,239926164.94997782,treasuredao,0.0,0.0,,
1905,Staking,Bitgert,bsc:0x8fff93e810a2edaafc326edee51071da9d398e83,BRISE,0.0,147888699.02074155,bitgert,0.0,0.0,,
2501,Services,Aragon,0xa117000000f279d81a1d3cc75430faa017fa5a2e,ANT,0.0,123407656.86470436,aragon,0.0,0.0,,
2502,Services,BitDAO,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,BIT,0.0,712221044.7605008,bitdao,0.0,0.0,,
2518,Services,Gitcoin,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,GTC,0.0,100625808.59587598,gitcoin,0.0,0.0,,
2519,Services,ENS,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,0.0,300268061.27679604,ens,0.0,0.0,,
2520,Services,Gnosis DAO,0x6810e776880c02933d47db1b9fc05908e5386b96,GNO,0.0,271961347.5079134,gnosis-dao,0.0,0.0,,
2623,Oracle,Chainlink,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,0.0,3588950412.699104,chainlink,0.0,0.0,,
2665,Staking,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,0.0,1416337773.177992,apecoin,0.0,0.0,,
2725,Staking,Aptos,,APT,0.0,1897941641.0668883,aptos,0.0,0.0,,
2726,Services,Canto,canto:0x826551890dc65655a0aceca109ab11abdbd7a07b,CANTO,0.0,118650078.74981126,canto,0.0,0.0,,
2785,Staking,Arbitrum,,ARB,0.0,1693839386.7656589,arbitrum,0.0,0.0,,
2786,Staking,Bitcoin,,BTC,0.0,549293232922.9669,bitcoin,0.0,0.0,,
2788,Staking,Moonbeam,,GLMR,0.0,211423956.4210003,moonbeam,0.0,0.0,,
